CIK,coName,formtype,date,fName,length,full_link
1688568,DXC Technology Co,10-K,2019-03-31,274324.txt,82233,/blue/acg7849/share/BS/item1/274324.txt
1404123,1Life Healthcare Inc,10-K,2019-12-31,280992.txt,61879,/blue/acg7849/share/BS/item1/280992.txt
1051470,CROWN CASTLE INTERNATIONAL CORP,10-K,2019-12-31,279461.txt,69803,/blue/acg7849/share/BS/item1/279461.txt
1461119,CRH Medical Corp,10-K,2019-12-31,281331.txt,62061,/blue/acg7849/share/BS/item1/281331.txt
1730346,"Charah Solutions, Inc.",10-K,2019-12-31,283622.txt,104164,/blue/acg7849/share/BS/item1/283622.txt
1627452,ME Renewable Power Corp,10-K,2019-12-31,282657.txt,13085,/blue/acg7849/share/BS/item1/282657.txt
94049,STEPAN CO,10-K,2019-12-31,285800.txt,48090,/blue/acg7849/share/BS/item1/285800.txt
1594109,GrubHub Inc.,10-K,2019-12-31,282352.txt,125939,/blue/acg7849/share/BS/item1/282352.txt
1170010,CARMAX INC,10-K,2019-02-28,267153.txt,48564,/blue/acg7849/share/BS/item1/267153.txt
1621443,"Zynerba Pharmaceuticals, Inc.",10-K,2019-12-31,282598.txt,151749,/blue/acg7849/share/BS/item1/282598.txt
1374310,"Cboe Global Markets, Inc.",10-K,2019-12-31,280770.txt,77729,/blue/acg7849/share/BS/item1/280770.txt
1020859,UNITED NATURAL FOODS INC,10-K,2019-08-03,265371.txt,101144,/blue/acg7849/share/BS/item1/265371.txt
1466225,"Resource Real Estate Opportunity REIT, Inc.",10-K,2019-12-31,281361.txt,11778,/blue/acg7849/share/BS/item1/281361.txt
1708493,"Harpoon Therapeutics, Inc.",10-K,2019-12-31,283411.txt,115791,/blue/acg7849/share/BS/item1/283411.txt
1691337,PCSB Financial Corp,10-K,2019-06-30,274389.txt,92446,/blue/acg7849/share/BS/item1/274389.txt
789019,MICROSOFT CORP,10-K,2019-06-30,277069.txt,54787,/blue/acg7849/share/BS/item1/277069.txt
923139,FLUSHING FINANCIAL CORP,10-K,2019-12-31,285706.txt,160259,/blue/acg7849/share/BS/item1/285706.txt
96021,SYSCO CORP,10-K,2019-06-29,279044.txt,99883,/blue/acg7849/share/BS/item1/279044.txt
1092570,FULLNET COMMUNICATIONS INC,10-K,2019-12-31,279716.txt,22769,/blue/acg7849/share/BS/item1/279716.txt
872589,"REGENERON PHARMACEUTICALS, INC.",10-K,2019-12-31,285331.txt,655941,/blue/acg7849/share/BS/item1/285331.txt
1647705,"Global Boatworks Holdings, Inc.",10-K,2019-12-31,282837.txt,31686,/blue/acg7849/share/BS/item1/282837.txt
1622231,BOATIM INC.,10-K,2019-08-31,282608.txt,11550,/blue/acg7849/share/BS/item1/282608.txt
1275101,BANK OF THE JAMES FINANCIAL GROUP INC,10-K,2019-12-31,280284.txt,86109,/blue/acg7849/share/BS/item1/280284.txt
1581280,Twist Bioscience Corp,10-K,2019-09-30,272008.txt,109269,/blue/acg7849/share/BS/item1/272008.txt
1161728,MGE ENERGY INC,10-K,2019-12-31,284527.txt,34501,/blue/acg7849/share/BS/item1/284527.txt
1290149,"Sierra Oncology, Inc.",10-K,2019-12-31,280368.txt,159477,/blue/acg7849/share/BS/item1/280368.txt
1601046,"Keysight Technologies, Inc.",10-K,2019-10-31,272412.txt,117252,/blue/acg7849/share/BS/item1/272412.txt
3499,ALEXANDERS INC,10-K,2019-12-31,284344.txt,19047,/blue/acg7849/share/BS/item1/284344.txt
1588272,"NexPoint Capital, Inc.",10-K,2019-12-31,282289.txt,179654,/blue/acg7849/share/BS/item1/282289.txt
76282,PARK OHIO HOLDINGS CORP,10-K,2019-12-31,284866.txt,54503,/blue/acg7849/share/BS/item1/284866.txt
706698,UTAH MEDICAL PRODUCTS INC,10-K,2019-12-31,284615.txt,107655,/blue/acg7849/share/BS/item1/284615.txt
1573097,"HD Supply Holdings, Inc.",10-K,2019-02-03,271794.txt,34775,/blue/acg7849/share/BS/item1/271794.txt
874015,IONIS PHARMACEUTICALS INC,10-K,2019-12-31,285337.txt,406354,/blue/acg7849/share/BS/item1/285337.txt
1487952,"Vishay Precision Group, Inc.",10-K,2019-12-31,281485.txt,86211,/blue/acg7849/share/BS/item1/281485.txt
1326732,Xencor Inc,10-K,2019-12-31,280526.txt,84307,/blue/acg7849/share/BS/item1/280526.txt
1288847,"Five9, Inc.",10-K,2019-12-31,280353.txt,128908,/blue/acg7849/share/BS/item1/280353.txt
1692427,"NCS Multistage Holdings, Inc.",10-K,2019-12-31,283252.txt,41593,/blue/acg7849/share/BS/item1/283252.txt
1364885,"Spirit AeroSystems Holdings, Inc.",10-K,2019-12-31,280709.txt,111225,/blue/acg7849/share/BS/item1/280709.txt
874866,CORVEL CORP,10-K,2019-03-31,277935.txt,39238,/blue/acg7849/share/BS/item1/277935.txt
1376793,"Cavitation Technologies, Inc.",10-K,2019-06-30,268729.txt,62485,/blue/acg7849/share/BS/item1/268729.txt
1694028,Liberty Oilfield Services Inc.,10-K,2019-12-31,283273.txt,133325,/blue/acg7849/share/BS/item1/283273.txt
1365038,LEAF GROUP LTD.,10-K,2019-12-31,280711.txt,29106,/blue/acg7849/share/BS/item1/280711.txt
1157987,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER CZN 1,10-K,2019-12-31,280003.txt,1101,/blue/acg7849/share/BS/item1/280003.txt
1157601,"MADRIGAL PHARMACEUTICALS, INC.",10-K,2019-12-31,280000.txt,204126,/blue/acg7849/share/BS/item1/280000.txt
831547,SPECTRUM PHARMACEUTICALS INC,10-K,2019-12-31,285167.txt,214367,/blue/acg7849/share/BS/item1/285167.txt
19745,CHESAPEAKE UTILITIES CORP,10-K,2019-12-31,284158.txt,38268,/blue/acg7849/share/BS/item1/284158.txt
21665,COLGATE PALMOLIVE CO,10-K,2019-12-31,284184.txt,43064,/blue/acg7849/share/BS/item1/284184.txt
1571776,Cherry Hill Mortgage Investment Corp,10-K,2019-12-31,282109.txt,25706,/blue/acg7849/share/BS/item1/282109.txt
1638290,"MasterCraft Boat Holdings, Inc.",10-K,2019-06-30,273253.txt,63065,/blue/acg7849/share/BS/item1/273253.txt
868082,EVERFLOW EASTERN PARTNERS LP,10-K,2019-12-31,285319.txt,34165,/blue/acg7849/share/BS/item1/285319.txt
1606745,"Liberty TripAdvisor Holdings, Inc.",10-K,2019-12-31,282465.txt,34811,/blue/acg7849/share/BS/item1/282465.txt
1004980,PG&E Corp,10-K,2019-12-31,284853.txt,338811,/blue/acg7849/share/BS/item1/284853.txt
1512077,Global Eagle Entertainment Inc.,10-K,2019-12-31,281656.txt,534672,/blue/acg7849/share/BS/item1/281656.txt
9326,BALCHEM CORP,10-K,2019-12-31,285763.txt,42137,/blue/acg7849/share/BS/item1/285763.txt
1326160,Duke Energy CORP,10-K,2019-12-31,280519.txt,318528,/blue/acg7849/share/BS/item1/280519.txt
1023024,ANI PHARMACEUTICALS INC,10-K,2019-12-31,279274.txt,94795,/blue/acg7849/share/BS/item1/279274.txt
1616707,Wayfair Inc.,10-K,2019-12-31,282548.txt,47242,/blue/acg7849/share/BS/item1/282548.txt
1604738,Ashford Inc.,10-K,2019-12-31,282441.txt,305738,/blue/acg7849/share/BS/item1/282441.txt
1008848,ACORDA THERAPEUTICS INC,10-K,2019-12-31,279179.txt,314648,/blue/acg7849/share/BS/item1/279179.txt
1493566,"OTONOMY, INC.",10-K,2019-12-31,281524.txt,97106,/blue/acg7849/share/BS/item1/281524.txt
1014739,"Option Care Health, Inc.",10-K,2019-12-31,279215.txt,276025,/blue/acg7849/share/BS/item1/279215.txt
1386278,GREEN DOT CORP,10-K,2019-12-31,280882.txt,120464,/blue/acg7849/share/BS/item1/280882.txt
1425205,"IOVANCE BIOTHERAPEUTICS, INC.",10-K,2019-12-31,281147.txt,155638,/blue/acg7849/share/BS/item1/281147.txt
1068851,PROSPERITY BANCSHARES INC,10-K,2019-12-31,279567.txt,14515,/blue/acg7849/share/BS/item1/279567.txt
1692115,"Southwest Gas Holdings, Inc.",10-K,2019-12-31,285712.txt,186634,/blue/acg7849/share/BS/item1/285712.txt
828944,WSFS FINANCIAL CORP,10-K,2019-12-31,285155.txt,1560,/blue/acg7849/share/BS/item1/285155.txt
1712923,"GreenSky, Inc.",10-K,2019-12-31,283456.txt,53326,/blue/acg7849/share/BS/item1/283456.txt
1690820,CARVANA CO.,10-K,2019-12-31,283233.txt,99476,/blue/acg7849/share/BS/item1/283233.txt
1339970,aTYR PHARMA INC,10-K,2019-12-31,280584.txt,108274,/blue/acg7849/share/BS/item1/280584.txt
1692830,"Satsuma Pharmaceuticals, Inc.",10-K,2019-12-31,283255.txt,136809,/blue/acg7849/share/BS/item1/283255.txt
1562401,American Homes 4 Rent,10-K,2019-12-31,282031.txt,56170,/blue/acg7849/share/BS/item1/282031.txt
1176334,MARTIN MIDSTREAM PARTNERS L.P.,10-K,2019-12-31,280108.txt,296630,/blue/acg7849/share/BS/item1/280108.txt
708819,MCDERMOTT INTERNATIONAL INC,10-K,2019-12-31,284627.txt,294653,/blue/acg7849/share/BS/item1/284627.txt
1622229,Unum Therapeutics Inc.,10-K,2019-12-31,282607.txt,140392,/blue/acg7849/share/BS/item1/282607.txt
105744,"New Concept Energy, Inc.",10-K,2019-12-31,279499.txt,14283,/blue/acg7849/share/BS/item1/279499.txt
790816,BRANDYWINE REALTY TRUST,10-K,2019-12-31,279518.txt,32813,/blue/acg7849/share/BS/item1/279518.txt
1094038,"Marker Therapeutics, Inc.",10-K,2019-12-31,279726.txt,236320,/blue/acg7849/share/BS/item1/279726.txt
1172358,"DORCHESTER MINERALS, L.P.",10-K,2019-12-31,280086.txt,18180,/blue/acg7849/share/BS/item1/280086.txt
1683606,Cars.com Inc.,10-K,2019-12-31,283173.txt,54750,/blue/acg7849/share/BS/item1/283173.txt
1440799,MMEX Resources Corp,10-K,2019-04-30,269768.txt,52469,/blue/acg7849/share/BS/item1/269768.txt
1301236,Sotherly Hotels Inc.,10-K,2019-12-31,280406.txt,38033,/blue/acg7849/share/BS/item1/280406.txt
1485003,"Sesen Bio, Inc.",10-K,2019-12-31,281472.txt,380976,/blue/acg7849/share/BS/item1/281472.txt
1228627,"REXAHN PHARMACEUTICALS, INC.",10-K,2019-12-31,280196.txt,92923,/blue/acg7849/share/BS/item1/280196.txt
1706573,"Tribus Enterprises, Inc.",10-K,2019-03-31,274701.txt,9878,/blue/acg7849/share/BS/item1/274701.txt
1743725,ChaSerg Technology Acquisition Corp,10-K,2019-12-31,283721.txt,86713,/blue/acg7849/share/BS/item1/283721.txt
840489,"FIRSTCASH, INC",10-K,2019-12-31,285200.txt,263311,/blue/acg7849/share/BS/item1/285200.txt
1614556,Star Alliance International Corp.,10-K,2019-06-30,282529.txt,9403,/blue/acg7849/share/BS/item1/282529.txt
1423869,PCB BANCORP,10-K,2019-12-31,281138.txt,256063,/blue/acg7849/share/BS/item1/281138.txt
29332,DIXIE GROUP INC,10-K,2019-12-28,284245.txt,39454,/blue/acg7849/share/BS/item1/284245.txt
25475,CRAWFORD & CO,10-K,2019-12-31,284214.txt,1158,/blue/acg7849/share/BS/item1/284214.txt
1286613,LINCOLN EDUCATIONAL SERVICES CORP,10-K,2019-12-31,280341.txt,116083,/blue/acg7849/share/BS/item1/280341.txt
1583771,"Hepion Pharmaceuticals, Inc.",10-K,2019-12-31,282243.txt,80012,/blue/acg7849/share/BS/item1/282243.txt
1519061,Trinseo S.A.,10-K,2019-12-31,281711.txt,63361,/blue/acg7849/share/BS/item1/281711.txt
1368622,AeroVironment Inc,10-K,2019-04-30,268621.txt,73735,/blue/acg7849/share/BS/item1/268621.txt
1133311,TRAVELZOO,10-K,2019-12-31,279933.txt,100781,/blue/acg7849/share/BS/item1/279933.txt
1531031,"Esquire Financial Holdings, Inc.",10-K,2019-12-31,281795.txt,94353,/blue/acg7849/share/BS/item1/281795.txt
1708405,Tremont Mortgage Trust,10-K,2019-12-31,283409.txt,253812,/blue/acg7849/share/BS/item1/283409.txt
746514,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,10-K,2019-12-31,284822.txt,23516,/blue/acg7849/share/BS/item1/284822.txt
1576942,"Stitch Fix, Inc.",10-K,2019-08-03,271898.txt,59175,/blue/acg7849/share/BS/item1/271898.txt
1748232,"GPODS, INC.",10-K,2019-03-31,275233.txt,43858,/blue/acg7849/share/BS/item1/275233.txt
1050377,PC CONNECTION INC,10-K,2019-12-31,279451.txt,41782,/blue/acg7849/share/BS/item1/279451.txt
101199,UNITED FIRE GROUP INC,10-K,2019-12-31,279194.txt,57261,/blue/acg7849/share/BS/item1/279194.txt
1017303,TRANSACT TECHNOLOGIES INC,10-K,2019-12-31,279231.txt,63289,/blue/acg7849/share/BS/item1/279231.txt
1761612,BICYCLE THERAPEUTICS plc,10-K,2019-12-31,283877.txt,180595,/blue/acg7849/share/BS/item1/283877.txt
1399855,"National American University Holdings, Inc.",10-K,2019-05-31,269118.txt,173646,/blue/acg7849/share/BS/item1/269118.txt
1384905,"RingCentral, Inc.",10-K,2019-12-31,280870.txt,119330,/blue/acg7849/share/BS/item1/280870.txt
1407878,"Digital Locations, Inc.",10-K,2019-12-31,281012.txt,8206,/blue/acg7849/share/BS/item1/281012.txt
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,10-K,2019-12-31,279526.txt,162650,/blue/acg7849/share/BS/item1/279526.txt
1744659,"Akero Therapeutics, Inc.",10-K,2019-12-31,283730.txt,175418,/blue/acg7849/share/BS/item1/283730.txt
862831,FINANCIAL INSTITUTIONS INC,10-K,2019-12-31,285291.txt,79884,/blue/acg7849/share/BS/item1/285291.txt
1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",10-K,2019-12-31,280396.txt,48336,/blue/acg7849/share/BS/item1/280396.txt
1518720,Force Protection Video Equipment Corp.,10-K,2019-04-30,281708.txt,12420,/blue/acg7849/share/BS/item1/281708.txt
1563568,"ADOMANI, INC.",10-K,2019-12-31,282041.txt,80033,/blue/acg7849/share/BS/item1/282041.txt
719220,S&T BANCORP INC,10-K,2019-12-31,284684.txt,58074,/blue/acg7849/share/BS/item1/284684.txt
1581068,Brixmor Property Group Inc.,10-K,2019-12-31,282679.txt,43839,/blue/acg7849/share/BS/item1/282679.txt
923120,GREENBRIER COMPANIES INC,10-K,2019-08-31,278720.txt,59857,/blue/acg7849/share/BS/item1/278720.txt
726854,CITY HOLDING CO,10-K,2019-12-31,284733.txt,223643,/blue/acg7849/share/BS/item1/284733.txt
1493137,"Lifeloc Technologies, Inc",10-K,2019-12-31,281521.txt,58122,/blue/acg7849/share/BS/item1/281521.txt
882184,HORTON D R INC /DE/,10-K,2019-09-30,278049.txt,195553,/blue/acg7849/share/BS/item1/278049.txt
1497504,PLx Pharma Inc.,10-K,2019-12-31,281555.txt,79697,/blue/acg7849/share/BS/item1/281555.txt
1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,10-K,2019-12-31,279369.txt,146811,/blue/acg7849/share/BS/item1/279369.txt
1445305,WORKIVA INC,10-K,2019-12-31,281269.txt,126464,/blue/acg7849/share/BS/item1/281269.txt
1639691,LivaNova PLC,10-K,2019-12-31,282771.txt,84419,/blue/acg7849/share/BS/item1/282771.txt
93676,STARRETT L S CO,10-K,2019-06-30,278905.txt,18892,/blue/acg7849/share/BS/item1/278905.txt
1623613,Mylan N.V.,10-K,2019-12-31,282624.txt,97894,/blue/acg7849/share/BS/item1/282624.txt
1032975,LOGITECH INTERNATIONAL SA,10-K,2019-03-31,265520.txt,137211,/blue/acg7849/share/BS/item1/265520.txt
704415,"TIVITY HEALTH, INC.",10-K,2019-12-31,284606.txt,50114,/blue/acg7849/share/BS/item1/284606.txt
1564408,Snap Inc,10-K,2019-12-31,282048.txt,38669,/blue/acg7849/share/BS/item1/282048.txt
1419275,GreenBox POS,10-K,2019-12-31,281102.txt,14835,/blue/acg7849/share/BS/item1/281102.txt
1538849,CrossAmerica Partners LP,10-K,2019-12-31,281858.txt,23657,/blue/acg7849/share/BS/item1/281858.txt
1745317,Graf Industrial Corp.,10-K,2019-12-31,283739.txt,35231,/blue/acg7849/share/BS/item1/283739.txt
46765,"Helmerich & Payne, Inc.",10-K,2019-09-30,275980.txt,247216,/blue/acg7849/share/BS/item1/275980.txt
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2019-12-31,279505.txt,841368,/blue/acg7849/share/BS/item1/279505.txt
70866,NCR CORP,10-K,2019-12-31,284624.txt,69064,/blue/acg7849/share/BS/item1/284624.txt
868857,AECOM,10-K,2019-09-30,277883.txt,37518,/blue/acg7849/share/BS/item1/277883.txt
1084554,LIGHTBRIDGE Corp,10-K,2019-12-31,279665.txt,61419,/blue/acg7849/share/BS/item1/279665.txt
866368,PS BUSINESS PARKS INC/CA,10-K,2019-12-31,285304.txt,102950,/blue/acg7849/share/BS/item1/285304.txt
1037038,RALPH LAUREN CORP,10-K,2019-03-30,265579.txt,250279,/blue/acg7849/share/BS/item1/265579.txt
1757715,"Mohawk Group Holdings, Inc.",10-K,2019-12-31,283843.txt,35397,/blue/acg7849/share/BS/item1/283843.txt
1673813,Ally Auto Receivables Trust 2016-3,10-K,2019-12-31,281426.txt,1001,/blue/acg7849/share/BS/item1/281426.txt
1579428,"Axsome Therapeutics, Inc.",10-K,2019-12-31,282200.txt,193278,/blue/acg7849/share/BS/item1/282200.txt
1701541,"Black Diamond Therapeutics, Inc.",10-K,2019-12-31,283336.txt,285049,/blue/acg7849/share/BS/item1/283336.txt
1517342,PACIFIC DRILLING S.A.,10-K,2019-12-31,281695.txt,41829,/blue/acg7849/share/BS/item1/281695.txt
911649,STANDARD DIVERSIFIED INC.,10-K,2019-12-31,285609.txt,120615,/blue/acg7849/share/BS/item1/285609.txt
1469038,"Mi1 Global Telco., Inc.",10-K,2019-12-31,281380.txt,9571,/blue/acg7849/share/BS/item1/281380.txt
1254699,QVC INC,10-K,2019-12-31,280219.txt,132377,/blue/acg7849/share/BS/item1/280219.txt
65270,METHODE ELECTRONICS INC,10-K,2019-04-27,276195.txt,36288,/blue/acg7849/share/BS/item1/276195.txt
97134,TENNANT CO,10-K,2019-12-31,285863.txt,25515,/blue/acg7849/share/BS/item1/285863.txt
1481512,"Ra Pharmaceuticals, Inc.",10-K,2019-12-31,281456.txt,200331,/blue/acg7849/share/BS/item1/281456.txt
912595,MID AMERICA APARTMENT COMMUNITIES INC.,10-K,2019-12-31,282227.txt,201141,/blue/acg7849/share/BS/item1/282227.txt
1698113,Legacy Acquisition Corp.,10-K,2019-12-31,283309.txt,87608,/blue/acg7849/share/BS/item1/283309.txt
30625,FLOWSERVE CORP,10-K,2019-12-31,284256.txt,137233,/blue/acg7849/share/BS/item1/284256.txt
1576280,"Guardant Health, Inc.",10-K,2019-12-31,282165.txt,249813,/blue/acg7849/share/BS/item1/282165.txt
1627857,"Sailpoint Technologies Holdings, Inc.",10-K,2019-12-31,282664.txt,134572,/blue/acg7849/share/BS/item1/282664.txt
1040161,"PIXELWORKS, INC",10-K,2019-12-31,279371.txt,86017,/blue/acg7849/share/BS/item1/279371.txt
1029831,HILLMAN COMPANIES INC,10-K,2019-12-28,279309.txt,51822,/blue/acg7849/share/BS/item1/279309.txt
1690334,SEACOR Marine Holdings Inc.,10-K,2019-12-31,283224.txt,57877,/blue/acg7849/share/BS/item1/283224.txt
1501989,"CytomX Therapeutics, Inc.",10-K,2019-12-31,281595.txt,281927,/blue/acg7849/share/BS/item1/281595.txt
1002910,AMEREN CORP,10-K,2019-12-31,279175.txt,341245,/blue/acg7849/share/BS/item1/279175.txt
896878,INTUIT INC,10-K,2019-07-31,278351.txt,140246,/blue/acg7849/share/BS/item1/278351.txt
701869,INDEPENDENCE HOLDING CO,10-K,2019-12-31,284594.txt,79810,/blue/acg7849/share/BS/item1/284594.txt
1693415,"Translate Bio, Inc.",10-K,2019-12-31,283264.txt,306386,/blue/acg7849/share/BS/item1/283264.txt
1680378,"SenesTech, Inc.",10-K,2019-12-31,283133.txt,59994,/blue/acg7849/share/BS/item1/283133.txt
1561921,"TELA Bio, Inc.",10-K,2019-12-31,282029.txt,133604,/blue/acg7849/share/BS/item1/282029.txt
910606,REGENCY CENTERS CORP,10-K,2019-12-31,285600.txt,88233,/blue/acg7849/share/BS/item1/285600.txt
1437352,"EVERBRIDGE, INC.",10-K,2019-12-31,281217.txt,176492,/blue/acg7849/share/BS/item1/281217.txt
1034842,RIGEL PHARMACEUTICALS INC,10-K,2019-12-31,279334.txt,105184,/blue/acg7849/share/BS/item1/279334.txt
1176309,ORAMED PHARMACEUTICALS INC.,10-K,2019-08-31,267231.txt,76735,/blue/acg7849/share/BS/item1/267231.txt
890319,TAUBMAN CENTERS INC,10-K,2019-12-31,285477.txt,219693,/blue/acg7849/share/BS/item1/285477.txt
1689490,NetPay International Inc,10-K,2019-03-31,274341.txt,42999,/blue/acg7849/share/BS/item1/274341.txt
1052752,GETTY REALTY CORP /MD/,10-K,2019-12-31,279469.txt,33847,/blue/acg7849/share/BS/item1/279469.txt
912766,"LAUREATE EDUCATION, INC.",10-K,2019-12-31,285621.txt,337049,/blue/acg7849/share/BS/item1/285621.txt
1574085,Braemar Hotels & Resorts Inc.,10-K,2019-12-31,282130.txt,1036780,/blue/acg7849/share/BS/item1/282130.txt
1284196,MADISON AVE HOLDINGS INC,10-K,2019-12-31,280330.txt,11888,/blue/acg7849/share/BS/item1/280330.txt
1434647,"KEMPHARM, INC",10-K,2019-12-31,281196.txt,212858,/blue/acg7849/share/BS/item1/281196.txt
4457,AMERCO /NV/,10-K,2019-03-31,275957.txt,57990,/blue/acg7849/share/BS/item1/275957.txt
1538990,STORE CAPITAL Corp,10-K,2019-12-31,281859.txt,42922,/blue/acg7849/share/BS/item1/281859.txt
825324,Good Times Restaurants Inc.,10-K,2019-09-24,277474.txt,123659,/blue/acg7849/share/BS/item1/277474.txt
860546,CORPORATE OFFICE PROPERTIES TRUST,10-K,2019-12-31,285276.txt,46747,/blue/acg7849/share/BS/item1/285276.txt
1592058,Party City Holdco Inc.,10-K,2019-12-31,282332.txt,159327,/blue/acg7849/share/BS/item1/282332.txt
1138476,PACIFIC HEALTH CARE ORGANIZATION INC,10-K,2019-12-31,279957.txt,22995,/blue/acg7849/share/BS/item1/279957.txt
1115128,Quotient Technology Inc.,10-K,2019-12-31,279844.txt,97099,/blue/acg7849/share/BS/item1/279844.txt
1310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",10-K,2019-12-31,280446.txt,16655,/blue/acg7849/share/BS/item1/280446.txt
91142,SMITH A O CORP,10-K,2019-12-31,285608.txt,11816,/blue/acg7849/share/BS/item1/285608.txt
1001385,NORTHWEST PIPE CO,10-K,2019-12-31,279118.txt,25794,/blue/acg7849/share/BS/item1/279118.txt
1035201,CALIFORNIA WATER SERVICE GROUP,10-K,2019-12-31,279337.txt,300635,/blue/acg7849/share/BS/item1/279337.txt
1463361,"Unity Biotechnology, Inc.",10-K,2019-12-31,281344.txt,136221,/blue/acg7849/share/BS/item1/281344.txt
1165002,WESTWOOD HOLDINGS GROUP INC,10-K,2019-12-31,280046.txt,95384,/blue/acg7849/share/BS/item1/280046.txt
897723,SANMINA CORP,10-K,2019-09-28,278364.txt,129321,/blue/acg7849/share/BS/item1/278364.txt
886163,LIGAND PHARMACEUTICALS INC,10-K,2019-12-31,285445.txt,1089543,/blue/acg7849/share/BS/item1/285445.txt
1593538,NAVIENT CORP,10-K,2019-12-31,282346.txt,101920,/blue/acg7849/share/BS/item1/282346.txt
1443669,Proto Labs Inc,10-K,2019-12-31,281258.txt,39286,/blue/acg7849/share/BS/item1/281258.txt
1705873,Berry Corp (bry),10-K,2019-12-31,283385.txt,698767,/blue/acg7849/share/BS/item1/283385.txt
1604464,"Atara Biotherapeutics, Inc.",10-K,2019-12-31,282437.txt,213228,/blue/acg7849/share/BS/item1/282437.txt
1533924,Amplify Energy Corp.,10-K,2019-12-31,281814.txt,110778,/blue/acg7849/share/BS/item1/281814.txt
768408,CYANOTECH CORP,10-K,2019-03-31,276932.txt,26604,/blue/acg7849/share/BS/item1/276932.txt
1427925,ACELRX PHARMACEUTICALS INC,10-K,2019-12-31,281160.txt,214993,/blue/acg7849/share/BS/item1/281160.txt
1352081,Cardinal Ethanol LLC,10-K,2019-09-30,268371.txt,114076,/blue/acg7849/share/BS/item1/268371.txt
1584952,EP Energy Corp,10-K,2019-12-31,282257.txt,375277,/blue/acg7849/share/BS/item1/282257.txt
1040971,SL GREEN REALTY CORP,10-K,2019-12-31,281518.txt,309192,/blue/acg7849/share/BS/item1/281518.txt
874396,"LIFETIME BRANDS, INC",10-K,2019-12-31,285340.txt,64485,/blue/acg7849/share/BS/item1/285340.txt
857005,PTC INC.,10-K,2019-09-30,277741.txt,28444,/blue/acg7849/share/BS/item1/277741.txt
1056757,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,10-K,2019-02-28,265902.txt,25196,/blue/acg7849/share/BS/item1/265902.txt
72903,XCEL ENERGY INC,10-K,2019-12-31,284750.txt,527113,/blue/acg7849/share/BS/item1/284750.txt
34956,"TENAX THERAPEUTICS, INC.",10-K,2019-12-31,284343.txt,28504,/blue/acg7849/share/BS/item1/284343.txt
946563,RETRACTABLE TECHNOLOGIES INC,10-K,2019-12-31,285832.txt,125550,/blue/acg7849/share/BS/item1/285832.txt
