CIK,coName,formtype,date,fName,length,full_link,performance,clstr
1008848,ACORDA THERAPEUTICS INC,10-K,2019-12-31,279179.txt,314648,/blue/acg7849/share/BS/item1/279179.txt,-0.341327818,41
1493566,"OTONOMY, INC.",10-K,2019-12-31,281524.txt,97106,/blue/acg7849/share/BS/item1/281524.txt,-0.538136308,48
1014739,"Option Care Health, Inc.",10-K,2019-12-31,279215.txt,276025,/blue/acg7849/share/BS/item1/279215.txt,-0.029317869,1
1386278,GREEN DOT CORP,10-K,2019-12-31,280882.txt,120464,/blue/acg7849/share/BS/item1/280882.txt,0.0405987995,16
1425205,"IOVANCE BIOTHERAPEUTICS, INC.",10-K,2019-12-31,281147.txt,155638,/blue/acg7849/share/BS/item1/281147.txt,-0.573199286,49
1068851,PROSPERITY BANCSHARES INC,10-K,2019-12-31,279567.txt,14515,/blue/acg7849/share/BS/item1/279567.txt,0.0103322879,33
1692115,"Southwest Gas Holdings, Inc.",10-K,2019-12-31,285712.txt,186634,/blue/acg7849/share/BS/item1/285712.txt,0.0261854031,27
828944,WSFS FINANCIAL CORP,10-K,2019-12-31,285155.txt,1560,/blue/acg7849/share/BS/item1/285155.txt,0.0121414273,33
1712923,"GreenSky, Inc.",10-K,2019-12-31,283456.txt,53326,/blue/acg7849/share/BS/item1/283456.txt,0.033626063,16
1690820,CARVANA CO.,10-K,2019-12-31,283233.txt,99476,/blue/acg7849/share/BS/item1/283233.txt,-0.055720623,6
1339970,aTYR PHARMA INC,10-K,2019-12-31,280584.txt,108274,/blue/acg7849/share/BS/item1/280584.txt,-0.652232784,48
1692830,"Satsuma Pharmaceuticals, Inc.",10-K,2019-12-31,283255.txt,136809,/blue/acg7849/share/BS/item1/283255.txt,-0.223122367,41
1562401,American Homes 4 Rent,10-K,2019-12-31,282031.txt,56170,/blue/acg7849/share/BS/item1/282031.txt,0.0154986056,13
1176334,MARTIN MIDSTREAM PARTNERS L.P.,10-K,2019-12-31,280108.txt,296630,/blue/acg7849/share/BS/item1/280108.txt,0.0067750271,11
708819,MCDERMOTT INTERNATIONAL INC,10-K,2019-12-31,284627.txt,294653,/blue/acg7849/share/BS/item1/284627.txt,-0.332951814,20
105744,"New Concept Energy, Inc.",10-K,2019-12-31,279499.txt,14283,/blue/acg7849/share/BS/item1/279499.txt,-0.406217617,33
790816,BRANDYWINE REALTY TRUST,10-K,2019-12-31,279518.txt,32813,/blue/acg7849/share/BS/item1/279518.txt,0.0084070806,25
1094038,"Marker Therapeutics, Inc.",10-K,2019-12-31,279726.txt,236320,/blue/acg7849/share/BS/item1/279726.txt,-0.462218771,47
1172358,"DORCHESTER MINERALS, L.P.",10-K,2019-12-31,280086.txt,18180,/blue/acg7849/share/BS/item1/280086.txt,0.3385974042,9
1683606,Cars.com Inc.,10-K,2019-12-31,283173.txt,54750,/blue/acg7849/share/BS/item1/283173.txt,-0.219588746,6
1440799,MMEX Resources Corp,10-K,2019-04-30,269768.txt,52469,/blue/acg7849/share/BS/item1/269768.txt,-7.347826087,11
1301236,Sotherly Hotels Inc.,10-K,2019-12-31,280406.txt,38033,/blue/acg7849/share/BS/item1/280406.txt,0.0039180916,19
1485003,"Sesen Bio, Inc.",10-K,2019-12-31,281472.txt,380976,/blue/acg7849/share/BS/item1/281472.txt,-0.939972894,49
1228627,"REXAHN PHARMACEUTICALS, INC.",10-K,2019-12-31,280196.txt,92923,/blue/acg7849/share/BS/item1/280196.txt,-0.66581849,49
840489,"FIRSTCASH, INC",10-K,2019-12-31,285200.txt,263311,/blue/acg7849/share/BS/item1/285200.txt,0.0674818811,30
1423869,PCB BANCORP,10-K,2019-12-31,281138.txt,256063,/blue/acg7849/share/BS/item1/281138.txt,0.0138049668,12
29332,DIXIE GROUP INC,10-K,2019-12-28,284245.txt,39454,/blue/acg7849/share/BS/item1/284245.txt,0.0630665552,22
25475,CRAWFORD & CO,10-K,2019-12-31,284214.txt,1158,/blue/acg7849/share/BS/item1/284214.txt,0.0164273506,33
1286613,LINCOLN EDUCATIONAL SERVICES CORP,10-K,2019-12-31,280341.txt,116083,/blue/acg7849/share/BS/item1/280341.txt,0.0103459076,10
1583771,"Hepion Pharmaceuticals, Inc.",10-K,2019-12-31,282243.txt,80012,/blue/acg7849/share/BS/item1/282243.txt,-0.328830813,46
1519061,Trinseo S.A.,10-K,2019-12-31,281711.txt,63361,/blue/acg7849/share/BS/item1/281711.txt,0.0333478324,42
1368622,AeroVironment Inc,10-K,2019-04-30,268621.txt,73735,/blue/acg7849/share/BS/item1/268621.txt,0.0706705143,28
1133311,TRAVELZOO,10-K,2019-12-31,279933.txt,100781,/blue/acg7849/share/BS/item1/279933.txt,0.076185412,36
1531031,"Esquire Financial Holdings, Inc.",10-K,2019-12-31,281795.txt,94353,/blue/acg7849/share/BS/item1/281795.txt,0.01772288,12
1708405,Tremont Mortgage Trust,10-K,2019-12-31,283409.txt,253812,/blue/acg7849/share/BS/item1/283409.txt,0.0192157314,7
746514,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,10-K,2019-12-31,284822.txt,23516,/blue/acg7849/share/BS/item1/284822.txt,0.022246461,14
1576942,"Stitch Fix, Inc.",10-K,2019-08-03,271898.txt,59175,/blue/acg7849/share/BS/item1/271898.txt,0.0598653391,40
1050377,PC CONNECTION INC,10-K,2019-12-31,279451.txt,41782,/blue/acg7849/share/BS/item1/279451.txt,0.0876004844,22
101199,UNITED FIRE GROUP INC,10-K,2019-12-31,279194.txt,57261,/blue/acg7849/share/BS/item1/279194.txt,0.0049179153,3
1017303,TRANSACT TECHNOLOGIES INC,10-K,2019-12-31,279231.txt,63289,/blue/acg7849/share/BS/item1/279231.txt,0.0143090874,45
1761612,BICYCLE THERAPEUTICS plc,10-K,2019-12-31,283877.txt,180595,/blue/acg7849/share/BS/item1/283877.txt,-0.27776467,49
1384905,"RingCentral, Inc.",10-K,2019-12-31,280870.txt,119330,/blue/acg7849/share/BS/item1/280870.txt,-0.036951309,24
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,10-K,2019-12-31,279526.txt,162650,/blue/acg7849/share/BS/item1/279526.txt,0.0743732708,11
1744659,"Akero Therapeutics, Inc.",10-K,2019-12-31,283730.txt,175418,/blue/acg7849/share/BS/item1/283730.txt,-0.316794335,48
862831,FINANCIAL INSTITUTIONS INC,10-K,2019-12-31,285291.txt,79884,/blue/acg7849/share/BS/item1/285291.txt,0.0111450767,12
1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",10-K,2019-12-31,280396.txt,48336,/blue/acg7849/share/BS/item1/280396.txt,-0.568530594,44
719220,S&T BANCORP INC,10-K,2019-12-31,284684.txt,58074,/blue/acg7849/share/BS/item1/284684.txt,0.0112079788,12
1581068,Brixmor Property Group Inc.,10-K,2019-12-31,282679.txt,43839,/blue/acg7849/share/BS/item1/282679.txt,0.0337455493,25
923120,GREENBRIER COMPANIES INC,10-K,2019-08-31,278720.txt,59857,/blue/acg7849/share/BS/item1/278720.txt,0.0237661742,15
726854,CITY HOLDING CO,10-K,2019-12-31,284733.txt,223643,/blue/acg7849/share/BS/item1/284733.txt,0.0178036151,12
1493137,"Lifeloc Technologies, Inc",10-K,2019-12-31,281521.txt,58122,/blue/acg7849/share/BS/item1/281521.txt,0.0693628809,28
882184,HORTON D R INC /DE/,10-K,2019-09-30,278049.txt,195553,/blue/acg7849/share/BS/item1/278049.txt,0.1037061243,8
1497504,PLx Pharma Inc.,10-K,2019-12-31,281555.txt,79697,/blue/acg7849/share/BS/item1/281555.txt,-1.108036535,41
1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,10-K,2019-12-31,279369.txt,146811,/blue/acg7849/share/BS/item1/279369.txt,0.0035308777,3
1445305,WORKIVA INC,10-K,2019-12-31,281269.txt,126464,/blue/acg7849/share/BS/item1/281269.txt,-0.074465189,24
1639691,LivaNova PLC,10-K,2019-12-31,282771.txt,84419,/blue/acg7849/share/BS/item1/282771.txt,-0.064491746,34
93676,STARRETT L S CO,10-K,2019-06-30,278905.txt,18892,/blue/acg7849/share/BS/item1/278905.txt,0.0319800933,37
1032975,LOGITECH INTERNATIONAL SA,10-K,2019-03-31,265520.txt,137211,/blue/acg7849/share/BS/item1/265520.txt,0.1902804939,45
704415,"TIVITY HEALTH, INC.",10-K,2019-12-31,284606.txt,50114,/blue/acg7849/share/BS/item1/284606.txt,-0.176406986,18
1564408,Snap Inc,10-K,2019-12-31,282048.txt,38669,/blue/acg7849/share/BS/item1/282048.txt,-0.257646954,24
1538849,CrossAmerica Partners LP,10-K,2019-12-31,281858.txt,23657,/blue/acg7849/share/BS/item1/281858.txt,0.0199678323,6
46765,"Helmerich & Payne, Inc.",10-K,2019-09-30,275980.txt,247216,/blue/acg7849/share/BS/item1/275980.txt,-0.005567243,20
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2019-12-31,279505.txt,841368,/blue/acg7849/share/BS/item1/279505.txt,0.1136756356,17
70866,NCR CORP,10-K,2019-12-31,284624.txt,69064,/blue/acg7849/share/BS/item1/284624.txt,0.068320908,16
868857,AECOM,10-K,2019-09-30,277883.txt,37518,/blue/acg7849/share/BS/item1/277883.txt,-0.018051264,17
1084554,LIGHTBRIDGE Corp,10-K,2019-12-31,279665.txt,61419,/blue/acg7849/share/BS/item1/279665.txt,-0.523979213,28
866368,PS BUSINESS PARKS INC/CA,10-K,2019-12-31,285304.txt,102950,/blue/acg7849/share/BS/item1/285304.txt,0.0854976171,14
1037038,RALPH LAUREN CORP,10-K,2019-03-30,265579.txt,250279,/blue/acg7849/share/BS/item1/265579.txt,0.0527891867,40
1757715,"Mohawk Group Holdings, Inc.",10-K,2019-12-31,283843.txt,35397,/blue/acg7849/share/BS/item1/283843.txt,-0.789919918,40
1579428,"Axsome Therapeutics, Inc.",10-K,2019-12-31,282200.txt,193278,/blue/acg7849/share/BS/item1/282200.txt,-0.30988438,41
1701541,"Black Diamond Therapeutics, Inc.",10-K,2019-12-31,283336.txt,285049,/blue/acg7849/share/BS/item1/283336.txt,-0.222736031,49
1517342,PACIFIC DRILLING S.A.,10-K,2019-12-31,281695.txt,41829,/blue/acg7849/share/BS/item1/281695.txt,-0.246598915,20
911649,STANDARD DIVERSIFIED INC.,10-K,2019-12-31,285609.txt,120615,/blue/acg7849/share/BS/item1/285609.txt,-0.020786778,35
1254699,QVC INC,10-K,2019-12-31,280219.txt,132377,/blue/acg7849/share/BS/item1/280219.txt,0.0513833992,36
65270,METHODE ELECTRONICS INC,10-K,2019-04-27,276195.txt,36288,/blue/acg7849/share/BS/item1/276195.txt,0.0900335619,37
97134,TENNANT CO,10-K,2019-12-31,285863.txt,25515,/blue/acg7849/share/BS/item1/285863.txt,0.0430896604,30
1481512,"Ra Pharmaceuticals, Inc.",10-K,2019-12-31,281456.txt,200331,/blue/acg7849/share/BS/item1/281456.txt,-0.361384048,48
912595,MID AMERICA APARTMENT COMMUNITIES INC.,10-K,2019-12-31,282227.txt,201141,/blue/acg7849/share/BS/item1/282227.txt,0.0315046147,13
30625,FLOWSERVE CORP,10-K,2019-12-31,284256.txt,137233,/blue/acg7849/share/BS/item1/284256.txt,0.0515622885,37
1576280,"Guardant Health, Inc.",10-K,2019-12-31,282165.txt,249813,/blue/acg7849/share/BS/item1/282165.txt,-0.078595584,44
1627857,"Sailpoint Technologies Holdings, Inc.",10-K,2019-12-31,282664.txt,134572,/blue/acg7849/share/BS/item1/282664.txt,-0.008585182,24
1040161,"PIXELWORKS, INC",10-K,2019-12-31,279371.txt,86017,/blue/acg7849/share/BS/item1/279371.txt,-0.140386965,45
1690334,SEACOR Marine Holdings Inc.,10-K,2019-12-31,283224.txt,57877,/blue/acg7849/share/BS/item1/283224.txt,-0.082610561,15
1501989,"CytomX Therapeutics, Inc.",10-K,2019-12-31,281595.txt,281927,/blue/acg7849/share/BS/item1/281595.txt,-0.299570443,49
1002910,AMEREN CORP,10-K,2019-12-31,279175.txt,341245,/blue/acg7849/share/BS/item1/279175.txt,0.0286178412,27
896878,INTUIT INC,10-K,2019-07-31,278351.txt,140246,/blue/acg7849/share/BS/item1/278351.txt,0.247811555,24
701869,INDEPENDENCE HOLDING CO,10-K,2019-12-31,284594.txt,79810,/blue/acg7849/share/BS/item1/284594.txt,0.0117575308,3
1693415,"Translate Bio, Inc.",10-K,2019-12-31,283264.txt,306386,/blue/acg7849/share/BS/item1/283264.txt,-0.336979961,47
1680378,"SenesTech, Inc.",10-K,2019-12-31,283133.txt,59994,/blue/acg7849/share/BS/item1/283133.txt,-2.012050613,43
1561921,"TELA Bio, Inc.",10-K,2019-12-31,282029.txt,133604,/blue/acg7849/share/BS/item1/282029.txt,-0.330158123,34
910606,REGENCY CENTERS CORP,10-K,2019-12-31,285600.txt,88233,/blue/acg7849/share/BS/item1/285600.txt,0.0215077756,25
1437352,"EVERBRIDGE, INC.",10-K,2019-12-31,281217.txt,176492,/blue/acg7849/share/BS/item1/281217.txt,-0.06240326,24
1034842,RIGEL PHARMACEUTICALS INC,10-K,2019-12-31,279334.txt,105184,/blue/acg7849/share/BS/item1/279334.txt,-0.453306589,46
1176309,ORAMED PHARMACEUTICALS INC.,10-K,2019-08-31,267231.txt,76735,/blue/acg7849/share/BS/item1/267231.txt,-0.414130341,41
890319,TAUBMAN CENTERS INC,10-K,2019-12-31,285477.txt,219693,/blue/acg7849/share/BS/item1/285477.txt,0.0502856295,25
1052752,GETTY REALTY CORP /MD/,10-K,2019-12-31,279469.txt,33847,/blue/acg7849/share/BS/item1/279469.txt,0.0410331274,13
912766,"LAUREATE EDUCATION, INC.",10-K,2019-12-31,285621.txt,337049,/blue/acg7849/share/BS/item1/285621.txt,0.0021275002,10
1574085,Braemar Hotels & Resorts Inc.,10-K,2019-12-31,282130.txt,1036780,/blue/acg7849/share/BS/item1/282130.txt,0.0002109216,19
1434647,"KEMPHARM, INC",10-K,2019-12-31,281196.txt,212858,/blue/acg7849/share/BS/item1/281196.txt,-2.333872656,41
4457,AMERCO /NV/,10-K,2019-03-31,275957.txt,57990,/blue/acg7849/share/BS/item1/275957.txt,0.0328953126,6
1538990,STORE CAPITAL Corp,10-K,2019-12-31,281859.txt,42922,/blue/acg7849/share/BS/item1/281859.txt,0.0343487141,13
825324,Good Times Restaurants Inc.,10-K,2019-09-24,277474.txt,123659,/blue/acg7849/share/BS/item1/277474.txt,-0.085752441,21
860546,CORPORATE OFFICE PROPERTIES TRUST,10-K,2019-12-31,285276.txt,46747,/blue/acg7849/share/BS/item1/285276.txt,0.049732608,13
1592058,Party City Holdco Inc.,10-K,2019-12-31,282332.txt,159327,/blue/acg7849/share/BS/item1/282332.txt,-0.148107859,40
1138476,PACIFIC HEALTH CARE ORGANIZATION INC,10-K,2019-12-31,279957.txt,22995,/blue/acg7849/share/BS/item1/279957.txt,0.1168324556,18
1115128,Quotient Technology Inc.,10-K,2019-12-31,279844.txt,97099,/blue/acg7849/share/BS/item1/279844.txt,-0.06260284,36
1310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",10-K,2019-12-31,280446.txt,16655,/blue/acg7849/share/BS/item1/280446.txt,-0.796610169,43
91142,SMITH A O CORP,10-K,2019-12-31,285608.txt,11816,/blue/acg7849/share/BS/item1/285608.txt,0.1209941138,42
1001385,NORTHWEST PIPE CO,10-K,2019-12-31,279118.txt,25794,/blue/acg7849/share/BS/item1/279118.txt,0.0899353737,20
1035201,CALIFORNIA WATER SERVICE GROUP,10-K,2019-12-31,279337.txt,300635,/blue/acg7849/share/BS/item1/279337.txt,0.0202860019,27
1463361,"Unity Biotechnology, Inc.",10-K,2019-12-31,281344.txt,136221,/blue/acg7849/share/BS/item1/281344.txt,-0.543423202,48
1165002,WESTWOOD HOLDINGS GROUP INC,10-K,2019-12-31,280046.txt,95384,/blue/acg7849/share/BS/item1/280046.txt,0.0330764883,23
897723,SANMINA CORP,10-K,2019-09-28,278364.txt,129321,/blue/acg7849/share/BS/item1/278364.txt,0.0362346765,45
886163,LIGAND PHARMACEUTICALS INC,10-K,2019-12-31,285445.txt,1089543,/blue/acg7849/share/BS/item1/285445.txt,0.3385974042,46
1593538,NAVIENT CORP,10-K,2019-12-31,282346.txt,101920,/blue/acg7849/share/BS/item1/282346.txt,0.0062906336,2
1443669,Proto Labs Inc,10-K,2019-12-31,281258.txt,39286,/blue/acg7849/share/BS/item1/281258.txt,0.0944903046,45
1705873,Berry Corp (bry),10-K,2019-12-31,283385.txt,698767,/blue/acg7849/share/BS/item1/283385.txt,0.0257597039,9
1604464,"Atara Biotherapeutics, Inc.",10-K,2019-12-31,282437.txt,213228,/blue/acg7849/share/BS/item1/282437.txt,-0.848470004,49
1533924,Amplify Energy Corp.,10-K,2019-12-31,281814.txt,110778,/blue/acg7849/share/BS/item1/281814.txt,-0.040108759,9
768408,CYANOTECH CORP,10-K,2019-03-31,276932.txt,26604,/blue/acg7849/share/BS/item1/276932.txt,0.0121747884,43
1427925,ACELRX PHARMACEUTICALS INC,10-K,2019-12-31,281160.txt,214993,/blue/acg7849/share/BS/item1/281160.txt,-0.582775078,41
1352081,Cardinal Ethanol LLC,10-K,2019-09-30,268371.txt,114076,/blue/acg7849/share/BS/item1/268371.txt,-0.047974584,11
1584952,EP Energy Corp,10-K,2019-12-31,282257.txt,375277,/blue/acg7849/share/BS/item1/282257.txt,-0.254177898,9
1040971,SL GREEN REALTY CORP,10-K,2019-12-31,281518.txt,309192,/blue/acg7849/share/BS/item1/281518.txt,0.0211833951,25
874396,"LIFETIME BRANDS, INC",10-K,2019-12-31,285340.txt,64485,/blue/acg7849/share/BS/item1/285340.txt,-0.057680095,30
857005,PTC INC.,10-K,2019-09-30,277741.txt,28444,/blue/acg7849/share/BS/item1/277741.txt,-0.010305533,24
72903,XCEL ENERGY INC,10-K,2019-12-31,284750.txt,527113,/blue/acg7849/share/BS/item1/284750.txt,0.027196321,27
34956,"TENAX THERAPEUTICS, INC.",10-K,2019-12-31,284343.txt,28504,/blue/acg7849/share/BS/item1/284343.txt,-1.318774548,41
946563,RETRACTABLE TECHNOLOGIES INC,10-K,2019-12-31,285832.txt,125550,/blue/acg7849/share/BS/item1/285832.txt,0.0803512175,32
1326160,Duke Energy CORP,10-K,2019-12-31,285054.txt,318528,/blue/acg7849/share/BS/item1/285054.txt,0.0236404387,27
1467652,"Neos Therapeutics, Inc.",10-K,2019-12-31,281369.txt,106398,/blue/acg7849/share/BS/item1/281369.txt,-0.18599584,41
107815,WISCONSIN ELECTRIC POWER CO,10-K,2019-12-31,279627.txt,282124,/blue/acg7849/share/BS/item1/279627.txt,0.0271914855,27
1000209,MEDALLION FINANCIAL CORP,10-K,2019-12-31,279099.txt,75932,/blue/acg7849/share/BS/item1/279099.txt,-0.001142919,4
1552198,"WhiteHorse Finance, Inc.",10-K,2019-12-31,281943.txt,100532,/blue/acg7849/share/BS/item1/281943.txt,0.0488590421,0
1613665,"Great Western Bancorp, Inc.",10-K,2019-09-30,272679.txt,297042,/blue/acg7849/share/BS/item1/272679.txt,0.0130873523,12
842517,ISABELLA BANK Corp,10-K,2019-12-31,285209.txt,22945,/blue/acg7849/share/BS/item1/285209.txt,0.0071789298,12
88000,Scott's Liquid Gold - Inc.,10-K,2019-12-31,285383.txt,14870,/blue/acg7849/share/BS/item1/285383.txt,-0.025181097,43
814547,FAIR ISAAC CORP,10-K,2019-09-30,277350.txt,123301,/blue/acg7849/share/BS/item1/277350.txt,0.1340292777,16
1173514,"HYSTER-YALE MATERIALS HANDLING, INC.",10-K,2019-12-31,280095.txt,110019,/blue/acg7849/share/BS/item1/280095.txt,0.0193806843,37
808450,NAVISTAR INTERNATIONAL CORP,10-K,2019-10-31,277260.txt,109183,/blue/acg7849/share/BS/item1/277260.txt,0.0319502675,37
1000753,"INSPERITY, INC.",10-K,2019-12-31,279110.txt,237068,/blue/acg7849/share/BS/item1/279110.txt,0.1083150059,18
729580,BEL FUSE INC /NJ,10-K,2019-12-31,284752.txt,19672,/blue/acg7849/share/BS/item1/284752.txt,-0.018645091,37
924383,LRAD Corp,10-K,2019-09-30,278738.txt,68692,/blue/acg7849/share/BS/item1/278738.txt,0.0591044143,37
200406,JOHNSON & JOHNSON,10-K,2019-12-29,284160.txt,50701,/blue/acg7849/share/BS/item1/284160.txt,0.0958548894,32
1441816,"MongoDB, Inc.",10-K,2019-01-31,269780.txt,89521,/blue/acg7849/share/BS/item1/269780.txt,-0.132113774,24
1646972,"Albertsons Companies, Inc.",10-K,2019-02-23,273439.txt,18357,/blue/acg7849/share/BS/item1/273439.txt,0.018855796,35
1605301,"CB Financial Services, Inc.",10-K,2019-12-31,282449.txt,123528,/blue/acg7849/share/BS/item1/282449.txt,0.0108411645,4
1101302,ENTEGRIS INC,10-K,2019-12-31,279767.txt,103965,/blue/acg7849/share/BS/item1/279767.txt,0.1012922452,45
40729,Ally Financial Inc.,10-K,2019-12-31,284422.txt,95173,/blue/acg7849/share/BS/item1/284422.txt,0.0095270255,12
1465128,"STARWOOD PROPERTY TRUST, INC.",10-K,2019-12-31,281353.txt,35900,/blue/acg7849/share/BS/item1/281353.txt,0.0065306092,7
717954,UNIFIRST CORP,10-K,2019-08-31,276463.txt,19552,/blue/acg7849/share/BS/item1/276463.txt,0.0874968251,22
879169,INCYTE CORP,10-K,2019-12-31,285376.txt,118445,/blue/acg7849/share/BS/item1/285376.txt,0.1304168673,49
1288359,OTELCO INC.,10-K,2019-12-31,280349.txt,28229,/blue/acg7849/share/BS/item1/280349.txt,0.0645658205,39
1766400,"Pennant Group, Inc.",10-K,2019-12-31,283923.txt,213281,/blue/acg7849/share/BS/item1/283923.txt,0.0056862088,1
92122,SOUTHERN CO,10-K,2019-12-31,284426.txt,355798,/blue/acg7849/share/BS/item1/284426.txt,0.0400505476,27
803578,INFORMATION ANALYSIS INC,10-K,2019-12-31,285030.txt,40147,/blue/acg7849/share/BS/item1/285030.txt,-0.302021904,24
1651052,Focus Financial Partners Inc.,10-K,2019-12-31,282865.txt,92942,/blue/acg7849/share/BS/item1/282865.txt,-0.004850716,23
1000683,BLONDER TONGUE LABORATORIES INC,10-K,2019-12-31,279107.txt,100052,/blue/acg7849/share/BS/item1/279107.txt,-0.040442579,39
884269,ALPHA PRO TECH LTD,10-K,2019-12-31,285421.txt,6225,/blue/acg7849/share/BS/item1/285421.txt,0.0787587619,33
1299969,"Comstock Holding Companies, Inc.",10-K,2019-12-31,280399.txt,66165,/blue/acg7849/share/BS/item1/280399.txt,0.0734460442,14
1440153,"Bakhu Holdings, Corp.",10-K,2019-07-31,269765.txt,95474,/blue/acg7849/share/BS/item1/269765.txt,-14.09626216,31
1160958,INPHI Corp,10-K,2019-12-31,280023.txt,43072,/blue/acg7849/share/BS/item1/280023.txt,-0.074703434,45
1675820,TiVo Corp,10-K,2019-12-31,283090.txt,108596,/blue/acg7849/share/BS/item1/283090.txt,-0.170099372,36
1022408,EPLUS INC,10-K,2019-03-31,265397.txt,56656,/blue/acg7849/share/BS/item1/265397.txt,0.0759883535,24
912093,VIAVI SOLUTIONS INC.,10-K,2019-06-29,278509.txt,114581,/blue/acg7849/share/BS/item1/278509.txt,0.0042972839,45
1707092,Delphi Technologies PLC,10-K,2019-12-31,283395.txt,89723,/blue/acg7849/share/BS/item1/283395.txt,0.0045369629,37
105418,WEIS MARKETS INC,10-K,2019-12-28,279479.txt,16226,/blue/acg7849/share/BS/item1/279479.txt,0.0405732524,30
1036044,"Identiv, Inc.",10-K,2019-12-31,279345.txt,46127,/blue/acg7849/share/BS/item1/279345.txt,-0.0154875,24
1368514,"ADMA BIOLOGICS, INC.",10-K,2019-12-31,280739.txt,139735,/blue/acg7849/share/BS/item1/280739.txt,-0.379877411,47
97216,TEREX CORP,10-K,2019-12-31,285865.txt,158774,/blue/acg7849/share/BS/item1/285865.txt,0.0656214795,37
1278027,"B&G Foods, Inc.",10-K,2019-12-28,280295.txt,37861,/blue/acg7849/share/BS/item1/280295.txt,0.0236675042,35
1093557,DEXCOM INC,10-K,2019-12-31,279721.txt,218523,/blue/acg7849/share/BS/item1/279721.txt,0.0422129436,34
1077183,NEOGENOMICS INC,10-K,2019-12-31,279619.txt,131363,/blue/acg7849/share/BS/item1/279619.txt,0.0112839074,44
318154,AMGEN INC,10-K,2019-12-31,284303.txt,370892,/blue/acg7849/share/BS/item1/284303.txt,0.1313413838,46
352998,"Teligent, Inc.",10-K,2019-12-31,284364.txt,386695,/blue/acg7849/share/BS/item1/284364.txt,-0.121427708,41
1733186,"Veoneer, Inc.",10-K,2019-12-31,283640.txt,108015,/blue/acg7849/share/BS/item1/283640.txt,-0.182282173,37
927653,MCKESSON CORP,10-K,2019-03-31,278789.txt,66110,/blue/acg7849/share/BS/item1/278789.txt,0.0147925613,32
81061,PUBLIX SUPER MARKETS INC,10-K,2019-12-28,285060.txt,13127,/blue/acg7849/share/BS/item1/285060.txt,0.1226335449,30
1668397,"Medpace Holdings, Inc.",10-K,2019-12-31,283019.txt,77147,/blue/acg7849/share/BS/item1/283019.txt,0.0878711821,44
1120193,"NASDAQ, INC.",10-K,2019-12-31,279862.txt,120609,/blue/acg7849/share/BS/item1/279862.txt,0.0555874749,23
1502034,"GNC HOLDINGS, INC.",10-K,2019-12-31,281596.txt,105162,/blue/acg7849/share/BS/item1/281596.txt,-0.021272432,43
